customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1477-NNOE,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),86.69,605.63,Yes
8218-FKOI,Male,1,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),75.29,4487.91,No
8149-CYOI,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.14,4594.08,No
6740-HPVJ,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.76,2861.49,Yes
2802-DIIO,Male,0,No,No,49,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,94.34,4517.83,No
2462-UCOQ,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,73.27,3925.41,No
9638-CSHQ,Female,0,No,Yes,32,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),53.27,1780.93,Yes
5766-LURH,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,98.32,1730.81,No
3388-YSGV,Male,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.87,629.34,Yes
1226-UHSI,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.6,1547.49,No
9391-MUNU,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,83.49,4891.01,No
7565-ODFJ,Male,0,No,Yes,63,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),72.38,4318.85,No
9029-LXGK,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.52,561.5,No
7955-NQGV,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,91.82,5429.27,No
3148-GSIV,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.8,1572.48,No
7049-RBYP,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,63.18,1946.94,No
4027-JYMS,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.96,1537.31,Yes
2320-VZQK,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.09,4045.81,No
4297-USKW,Female,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.02,353.71,No
7901-PAIW,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),82.78,4254.34,No
7289-XXSJ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.69,2089.17,Yes
3145-JNKL,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,92.62,992.21,No
3018-CPPO,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.01,3465.3,Yes
4134-GGDL,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),74.34,2358.31,No
6108-OCPR,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,82.23,1247.36,Yes
9029-EUZS,Female,1,No,Yes,41,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.89,2582.15,No
9203-QNYH,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.77,4008.88,No
6396-HWRQ,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),104.95,3654.27,No
7579-PAKR,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.42,2343.25,No
5461-LSRJ,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.41,2046.91,No
8876-ZFWX,Female,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.11,1623.62,No
5041-WVDD,Male,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.88,1534.22,Yes
3802-JODY,Male,1,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),79.68,2336.24,No
9792-KYNB,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,72.41,2626.68,No
2639-UAIL,Female,0,Yes,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.83,3371.88,No
3033-RYWE,Male,1,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,69.76,2945.2,Yes
6164-GBFL,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.55,516.93,Yes
4813-ACFL,Female,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.84,5776.51,No
4931-UTEX,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,98.01,3033.97,No
7622-TDIU,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),88.04,3962.41,No
1331-RZPP,Male,0,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.89,2556.69,Yes
9243-PBUI,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),86.37,3223.27,Yes
2479-OJNB,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,90.11,1607.96,No
4293-IPSF,Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.25,362.65,No
2177-RSFL,Female,1,No,No,44,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,61.13,2614.97,No
5384-WBNW,Female,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.96,2883.52,Yes
9612-PEPS,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),82.06,3306.11,No
1300-ZKEA,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.04,39.91,No
9768-UBIK,Female,0,No,No,41,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.14,2823.12,No
1041-GGDD,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.29,3027.55,Yes
8053-MZRP,Female,0,Yes,No,52,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.54,3650.1,No
7116-HITB,Male,1,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.78,366.87,Yes
9952-ZONF,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.29,2770.21,No
7411-KYFF,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.31,1132.6,Yes
7647-MJBR,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,91.0,2061.13,Yes
3992-VSTN,Female,1,Yes,No,10,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.14,689.9,No
4471-HNJD,Male,0,No,No,40,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,63.27,2511.37,No
8061-VUEK,Female,1,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.91,1230.79,No
1803-MQIE,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.61,1819.11,No
8850-LGPW,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.72,213.08,Yes
1179-YWVP,Female,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.81,458.68,Yes
4987-RTFH,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.83,1236.09,No
2844-TVHV,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,73.7,1762.93,No
6567-JQYJ,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.25,509.2,No
3874-ZLVO,Male,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),85.34,2680.4,Yes
7153-ZYMN,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,89.49,707.32,Yes
8543-KACI,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,91.2,167.42,No
3588-CILP,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.66,191.23,No
9335-XBGU,Male,1,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.38,1436.38,No
4046-KLFJ,Male,1,Yes,No,39,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.17,2542.66,No
7598-YMRU,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.95,2572.65,Yes
5996-ZYQP,Male,1,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.52,647.69,No
5608-MNXY,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.13,1486.73,No
3426-REOB,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.94,4105.56,Yes
9311-DQUZ,Male,0,Yes,Yes,21,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.49,1659.74,No
6673-UMFF,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.36,952.85,No
4815-UAMK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.51,173.4,No
4806-XNKY,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.6,3901.75,No
8090-PHQF,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,62.97,3873.36,Yes
2092-QARA,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,170.91,No
3631-OIRO,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,80.68,2724.18,No
9440-FJLI,Male,0,No,No,43,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.18,2528.21,No
2861-TSLA,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.1,135.48,No
3165-AXTB,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.43,40.55,No
3664-NVTQ,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.58,927.43,Yes
2538-PUMP,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,92.07,2813.02,Yes
7020-BKXZ,Male,0,No,Yes,7,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,42.0,272.74,No
1436-TPHF,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,102.83,1195.9,No
3005-ODKB,Male,0,No,No,39,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.46,2923.53,Yes
9458-NXIK,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.47,1323.48,No
2506-MAXS,Female,1,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.77,667.36,No
4325-YAPC,Male,0,No,No,8,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,62.7,502.3,No
2669-YOXF,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.21,1051.55,No
9725-ZRCB,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,87.28,1488.28,No
3909-XXCK,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.68,1070.95,No
1752-VEKT,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.87,2177.32,No
7530-IIAH,Female,1,No,No,68,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),71.44,5013.27,No
1106-YDBT,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.35,551.79,Yes
3240-TRKK,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.81,782.0,Yes
3694-GQWN,Male,1,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.62,1500.26,Yes
5775-MUME,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.87,5781.57,No
9913-SKUJ,Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,68.29,1469.69,No
6238-QPPE,Female,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,95.59,5214.8,Yes
2587-NHLX,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.22,1080.64,Yes
6662-JHXK,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.85,1702.34,No
4179-WMMF,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,4034.54,Yes
5090-IBWN,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,65.04,1834.48,No
9208-LKDN,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.49,2352.04,No
7317-IBXU,Male,0,No,No,69,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,76.76,5192.62,No
1374-MFHV,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.56,1126.98,No
4975-ZFES,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.4,592.92,No
9587-IKIB,Male,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),79.43,424.22,No
2258-SLCC,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.85,1090.2,No
5295-SQUB,Female,0,Yes,No,43,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,50.3,2219.6,No
5010-KNFF,Female,0,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.93,1104.27,No
2541-USZA,Female,1,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,107.1,1332.91,No
2713-MWFH,Female,0,No,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),58.51,3584.75,No
8832-DNQN,Male,1,Yes,No,49,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.4,2904.92,No
1746-ZUOT,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.69,1161.21,No
7127-BBUT,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.26,638.88,Yes
5386-OHGE,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.21,3570.31,No
8398-WMFA,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.58,2628.68,Yes
2852-VAQZ,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.28,294.07,No
6143-BWDG,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.94,1005.3,No
9373-VDHL,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.27,771.31,No
3047-MQMS,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,85.61,799.52,Yes
1509-IFQR,Female,1,Yes,No,39,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.15,2449.41,No
6069-BVTM,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,91.4,5607.29,Yes
9094-ARCL,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,91.58,5592.65,No
2999-VLFD,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.03,146.46,No
4342-VXKU,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.56,1060.65,No
1975-UVKC,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),76.38,4577.02,No
1195-KYLR,Male,0,No,No,57,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.88,3176.53,No
4862-TPUL,Female,0,Yes,No,50,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,69.48,3445.86,No
7962-SSCB,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),87.84,915.82,No
2836-JAJV,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.52,4650.67,Yes
9309-PDRX,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.81,4411.13,Yes
3890-TDWS,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,99.67,3520.2,No
6226-LVZJ,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.68,2142.99,No
4268-IZSZ,Female,0,No,No,10,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),60.01,611.18,Yes
8657-JSTV,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.99,870.13,No
1917-KDBO,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,57.83,689.72,No
3023-GHSC,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.28,319.38,Yes
8426-QFOI,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),85.71,2922.48,Yes
7373-NCSP,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,81.48,3362.05,Yes
8651-EPOK,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.36,575.42,No
9366-HDGL,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.77,1196.92,No
7515-VCAB,Female,0,No,No,54,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.6,4085.45,Yes
1176-FUEX,Male,1,No,No,29,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,63.06,1710.6,No
1889-XCUM,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),111.65,2188.88,Yes
8199-STDD,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,80.89,2817.65,Yes
7642-IZKP,Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.0,6637.73,No
9868-YDNN,Female,0,Yes,No,28,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,80.58,2342.07,Yes
8505-XBZR,Male,1,Yes,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,66.81,1004.2,No
4093-FXFY,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.37,919.09,No
9589-PTPG,Male,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.24,5428.61,No
5494-YING,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,56.02,1676.84,No
2819-SUOW,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.07,1295.65,Yes
1149-DQXC,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.34,4832.05,No
8320-YHIN,Male,0,No,No,65,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.8,3422.87,No
6158-GFMF,Male,0,Yes,No,48,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,56.54,2661.42,No
2527-COVK,Male,0,No,Yes,69,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),66.2,4476.73,No
4093-STNQ,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.87,4088.05,No
5129-ECLB,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),99.23,2763.58,No
9044-MNDG,Female,0,No,No,46,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.79,3135.82,Yes
9321-DGKW,Male,1,No,Yes,68,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,70.49,4566.65,No
8146-IBMG,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),59.15,3159.03,No
8326-WLQE,Female,0,No,Yes,19,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),71.47,1407.22,No
6932-BWQZ,Male,0,No,No,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.62,495.63,Yes
6097-ODUB,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.46,593.82,No
7052-GPQE,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.76,3165.66,No
